"airquality_raw","city","timestamp"
23.7778882313695,"San Francisco","2015-02-08T16:00:00.000Z"
23.387801867836,"San Francisco","2015-02-08T17:00:00.000Z"
24.3156923658491,"San Francisco","2015-02-08T18:00:00.000Z"
23.6783760198154,"San Francisco","2015-02-08T19:00:00.000Z"
23.4473174519511,"San Francisco","2015-02-08T20:00:00.000Z"
23.5807262587333,"San Francisco","2015-02-08T21:00:00.000Z"
22.6912647736924,"San Francisco","2015-02-08T22:00:00.000Z"
22.3214458933324,"San Francisco","2015-02-08T23:00:00.000Z"
22.0220725129055,"San Francisco","2015-02-09T00:00:00.000Z"
22.2747240087454,"San Francisco","2015-02-09T01:00:00.000Z"
22.162351639526,"San Francisco","2015-02-09T02:00:00.000Z"
22.2768312864934,"San Francisco","2015-02-09T03:00:00.000Z"
21.9359839060256,"San Francisco","2015-02-09T04:00:00.000Z"
21.3875100852903,"San Francisco","2015-02-09T05:00:00.000Z"
21.7023806885925,"San Francisco","2015-02-09T06:00:00.000Z"
21.0543583679945,"San Francisco","2015-02-09T07:00:00.000Z"
21.276543973488,"San Francisco","2015-02-09T08:00:00.000Z"
21.0530557271751,"San Francisco","2015-02-09T09:00:00.000Z"
21.0011260897371,"San Francisco","2015-02-09T10:00:00.000Z"
21.4743118666347,"San Francisco","2015-02-09T11:00:00.000Z"
21.7221864621441,"San Francisco","2015-02-09T12:00:00.000Z"
21.8410198972391,"San Francisco","2015-02-09T13:00:00.000Z"
22.6839681713392,"San Francisco","2015-02-09T14:00:00.000Z"
23.9666680048401,"San Francisco","2015-02-09T15:00:00.000Z"
24.2225286088116,"San Francisco","2015-02-09T16:00:00.000Z"
23.4199895725009,"San Francisco","2015-02-09T17:00:00.000Z"
22.983616455044,"San Francisco","2015-02-09T18:00:00.000Z"
22.8323064221978,"San Francisco","2015-02-09T19:00:00.000Z"
22.6642661832534,"San Francisco","2015-02-09T20:00:00.000Z"
22.3924461405604,"San Francisco","2015-02-09T21:00:00.000Z"
22.4654797782082,"San Francisco","2015-02-09T22:00:00.000Z"
22.2959046876026,"San Francisco","2015-02-09T23:00:00.000Z"
22.5330574325977,"San Francisco","2015-02-10T00:00:00.000Z"
22.5317530206216,"San Francisco","2015-02-10T01:00:00.000Z"
23.560299357931,"San Francisco","2015-02-10T02:00:00.000Z"
23.6208337210829,"San Francisco","2015-02-10T03:00:00.000Z"
23.789028536628,"San Francisco","2015-02-10T04:00:00.000Z"
22.1844756499024,"San Francisco","2015-02-10T05:00:00.000Z"
22.5710518500522,"San Francisco","2015-02-10T06:00:00.000Z"
23.3237315976227,"San Francisco","2015-02-10T07:00:00.000Z"
23.6161285701716,"San Francisco","2015-02-10T08:00:00.000Z"
22.807785194083,"San Francisco","2015-02-10T09:00:00.000Z"
22.6629460583379,"San Francisco","2015-02-10T10:00:00.000Z"
22.3831027864023,"San Francisco","2015-02-10T11:00:00.000Z"
22.1753464780089,"San Francisco","2015-02-10T12:00:00.000Z"
22.4561861692914,"San Francisco","2015-02-10T13:00:00.000Z"
23.7759350181922,"San Francisco","2015-02-10T14:00:00.000Z"
24.8675288391003,"San Francisco","2015-02-10T15:00:00.000Z"
26.1737215046071,"San Francisco","2015-02-10T16:00:00.000Z"
28.0279888902224,"San Francisco","2015-02-10T17:00:00.000Z"
25.0469343177004,"San Francisco","2015-02-10T18:00:00.000Z"
23.0480365996789,"San Francisco","2015-02-10T19:00:00.000Z"
21.8821989027444,"San Francisco","2015-02-10T20:00:00.000Z"
21.9399008496663,"San Francisco","2015-02-10T21:00:00.000Z"
22.8804706586988,"San Francisco","2015-02-10T22:00:00.000Z"
21.9645795628804,"San Francisco","2015-02-10T23:00:00.000Z"
21.4850038753725,"San Francisco","2015-02-11T00:00:00.000Z"
22.6391883718348,"San Francisco","2015-02-11T01:00:00.000Z"
23.3549577446371,"San Francisco","2015-02-11T02:00:00.000Z"
24.0866879491453,"San Francisco","2015-02-11T03:00:00.000Z"
26.2373800234302,"San Francisco","2015-02-11T04:00:00.000Z"
26.7856658705196,"San Francisco","2015-02-11T05:00:00.000Z"
26.6664024216405,"San Francisco","2015-02-11T06:00:00.000Z"
25.7416794300784,"San Francisco","2015-02-11T07:00:00.000Z"
24.7845059619281,"San Francisco","2015-02-11T08:00:00.000Z"
24.324349243355,"San Francisco","2015-02-11T09:00:00.000Z"
24.2489690025887,"San Francisco","2015-02-11T10:00:00.000Z"
23.7951552725922,"San Francisco","2015-02-11T11:00:00.000Z"
23.1411266739018,"San Francisco","2015-02-11T12:00:00.000Z"
22.8369323990622,"San Francisco","2015-02-11T13:00:00.000Z"
24.5024667791557,"San Francisco","2015-02-11T14:00:00.000Z"
27.3911032978989,"San Francisco","2015-02-11T15:00:00.000Z"
27.7284218186375,"San Francisco","2015-02-11T16:00:00.000Z"
26.7047009890844,"San Francisco","2015-02-11T17:00:00.000Z"
25.7152291720145,"San Francisco","2015-02-11T18:00:00.000Z"
25.6095482111491,"San Francisco","2015-02-11T19:00:00.000Z"
24.2305215999302,"San Francisco","2015-02-11T20:00:00.000Z"
22.1968996514955,"San Francisco","2015-02-11T21:00:00.000Z"
20.6011749678417,"San Francisco","2015-02-11T22:00:00.000Z"
21.0876865604536,"San Francisco","2015-02-11T23:00:00.000Z"
22.1984473835603,"San Francisco","2015-02-12T00:00:00.000Z"
23.703001944502,"San Francisco","2015-02-12T01:00:00.000Z"
24.6173928077425,"San Francisco","2015-02-12T02:00:00.000Z"
25.7850382993485,"San Francisco","2015-02-12T03:00:00.000Z"
27.6592969984023,"San Francisco","2015-02-12T04:00:00.000Z"
27.7855405718109,"San Francisco","2015-02-12T05:00:00.000Z"
28.2369141325524,"San Francisco","2015-02-12T06:00:00.000Z"
27.4669049802328,"San Francisco","2015-02-12T07:00:00.000Z"
27.6701369279715,"San Francisco","2015-02-12T08:00:00.000Z"
28.6301390482578,"San Francisco","2015-02-12T09:00:00.000Z"
28.9678081199698,"San Francisco","2015-02-12T10:00:00.000Z"
29.8407164032714,"San Francisco","2015-02-12T11:00:00.000Z"
30.5198613034555,"San Francisco","2015-02-12T12:00:00.000Z"
30.1723809070711,"San Francisco","2015-02-12T13:00:00.000Z"
29.9676801584878,"San Francisco","2015-02-12T14:00:00.000Z"
31.2999882668263,"San Francisco","2015-02-12T15:00:00.000Z"
29.1605392281533,"San Francisco","2015-02-12T16:00:00.000Z"
26.6563553560279,"San Francisco","2015-02-12T17:00:00.000Z"
25.1673178175791,"San Francisco","2015-02-12T18:00:00.000Z"
24.9791833633686,"San Francisco","2015-02-12T19:00:00.000Z"
24.620128288207,"San Francisco","2015-02-12T20:00:00.000Z"
24.0190574883533,"San Francisco","2015-02-12T21:00:00.000Z"
24.5646407866731,"San Francisco","2015-02-12T22:00:00.000Z"
26.6105579186415,"San Francisco","2015-02-12T23:00:00.000Z"
26.4774775478338,"San Francisco","2015-02-13T00:00:00.000Z"
26.9234296770666,"San Francisco","2015-02-13T01:00:00.000Z"
28.4402181171666,"San Francisco","2015-02-13T02:00:00.000Z"
29.6784781230013,"San Francisco","2015-02-13T03:00:00.000Z"
31.2371403615092,"San Francisco","2015-02-13T04:00:00.000Z"
30.9248357433929,"San Francisco","2015-02-13T05:00:00.000Z"
32.0110112645963,"San Francisco","2015-02-13T06:00:00.000Z"
31.7032738577322,"San Francisco","2015-02-13T07:00:00.000Z"
31.6470679929461,"San Francisco","2015-02-13T08:00:00.000Z"
30.9766253021423,"San Francisco","2015-02-13T09:00:00.000Z"
29.7232172346355,"San Francisco","2015-02-13T10:00:00.000Z"
28.4127585761346,"San Francisco","2015-02-13T11:00:00.000Z"
28.4873719332285,"San Francisco","2015-02-13T12:00:00.000Z"
29.718827312935,"San Francisco","2015-02-13T13:00:00.000Z"
30.8015104555593,"San Francisco","2015-02-13T14:00:00.000Z"
34.9795408720402,"San Francisco","2015-02-13T15:00:00.000Z"
36.8007204325325,"San Francisco","2015-02-13T16:00:00.000Z"
32.3049372082677,"San Francisco","2015-02-13T17:00:00.000Z"
31.0424127000181,"San Francisco","2015-02-13T18:00:00.000Z"
29.9844003186682,"San Francisco","2015-02-13T19:00:00.000Z"
29.53176400806,"San Francisco","2015-02-13T20:00:00.000Z"
30.4064395233104,"San Francisco","2015-02-13T21:00:00.000Z"
31.1186028200668,"San Francisco","2015-02-13T22:00:00.000Z"
27.4865127034249,"San Francisco","2015-02-13T23:00:00.000Z"
28.713188750623,"San Francisco","2015-02-14T00:00:00.000Z"
28.8717133269123,"San Francisco","2015-02-14T01:00:00.000Z"
29.7226870846995,"San Francisco","2015-02-14T02:00:00.000Z"
31.9899009879074,"San Francisco","2015-02-14T03:00:00.000Z"
30.1243695847194,"San Francisco","2015-02-14T04:00:00.000Z"
28.5565549928725,"San Francisco","2015-02-14T05:00:00.000Z"
27.9246977054655,"San Francisco","2015-02-14T06:00:00.000Z"
29.9284374516787,"San Francisco","2015-02-14T07:00:00.000Z"
30.3352402063976,"San Francisco","2015-02-14T08:00:00.000Z"
29.2333706695556,"San Francisco","2015-02-14T09:00:00.000Z"
27.2575754555608,"San Francisco","2015-02-14T10:00:00.000Z"
26.0412188616512,"San Francisco","2015-02-14T11:00:00.000Z"
26.0750557499265,"San Francisco","2015-02-14T12:00:00.000Z"
25.4805203941328,"San Francisco","2015-02-14T13:00:00.000Z"
25.755560197084,"San Francisco","2015-02-14T14:00:00.000Z"
27.9047795895784,"San Francisco","2015-02-14T15:00:00.000Z"
27.1664321350568,"San Francisco","2015-02-14T16:00:00.000Z"
27.061814815487,"San Francisco","2015-02-14T17:00:00.000Z"
25.6784493724157,"San Francisco","2015-02-14T18:00:00.000Z"
25.5280530197753,"San Francisco","2015-02-14T19:00:00.000Z"
26.9125565875801,"San Francisco","2015-02-14T20:00:00.000Z"
28.1028298818465,"San Francisco","2015-02-14T21:00:00.000Z"
27.2227291573376,"San Francisco","2015-02-14T22:00:00.000Z"
28.3634265604723,"San Francisco","2015-02-14T23:00:00.000Z"
29.1026542170893,"San Francisco","2015-02-15T00:00:00.000Z"
29.684250003584,"San Francisco","2015-02-15T01:00:00.000Z"
30.8366557621407,"San Francisco","2015-02-15T02:00:00.000Z"
32.149051250149,"San Francisco","2015-02-15T03:00:00.000Z"
32.6031939046498,"San Francisco","2015-02-15T04:00:00.000Z"
32.639574424508,"San Francisco","2015-02-15T05:00:00.000Z"
33.1662891241506,"San Francisco","2015-02-15T06:00:00.000Z"
32.0078722317381,"San Francisco","2015-02-15T07:00:00.000Z"
31.0828244119948,"San Francisco","2015-02-15T08:00:00.000Z"
31.1331985659655,"San Francisco","2015-02-15T09:00:00.000Z"
31.4402123813568,"San Francisco","2015-02-15T10:00:00.000Z"
30.1569215296447,"San Francisco","2015-02-15T11:00:00.000Z"
27.7268082067406,"San Francisco","2015-02-15T12:00:00.000Z"
26.6773132089813,"San Francisco","2015-02-15T13:00:00.000Z"
27.0415064317322,"San Francisco","2015-02-15T14:00:00.000Z"
27.4381848575229,"San Francisco","2015-02-15T15:00:00.000Z"
27.5410660427813,"San Francisco","2015-02-15T16:00:00.000Z"
26.4466529942072,"San Francisco","2015-02-15T17:00:00.000Z"
26.0025370215362,"San Francisco","2015-02-15T18:00:00.000Z"
24.0880686103569,"San Francisco","2015-02-15T19:00:00.000Z"
23.7612884060129,"San Francisco","2015-02-15T20:00:00.000Z"
22.7864404113214,"San Francisco","2015-02-15T21:00:00.000Z"
21.8387420957895,"San Francisco","2015-02-15T22:00:00.000Z"
22.0570405037061,"San Francisco","2015-02-15T23:00:00.000Z"
23.2201672639588,"San Francisco","2015-02-16T00:00:00.000Z"
24.6801227074741,"San Francisco","2015-02-16T01:00:00.000Z"
27.6761283593189,"San Francisco","2015-02-16T02:00:00.000Z"
28.2675101482771,"San Francisco","2015-02-16T03:00:00.000Z"
29.5963857013548,"San Francisco","2015-02-16T04:00:00.000Z"
29.9203064805312,"San Francisco","2015-02-16T05:00:00.000Z"
30.0009514786841,"San Francisco","2015-02-16T06:00:00.000Z"
30.0542601401647,"San Francisco","2015-02-16T07:00:00.000Z"
29.029326655882,"San Francisco","2015-02-16T08:00:00.000Z"
28.2076444227279,"San Francisco","2015-02-16T09:00:00.000Z"
27.806862007986,"San Francisco","2015-02-16T10:00:00.000Z"
27.3658053626574,"San Francisco","2015-02-16T11:00:00.000Z"
27.2552253435903,"San Francisco","2015-02-16T12:00:00.000Z"
27.2763807018529,"San Francisco","2015-02-16T13:00:00.000Z"
27.1948573616155,"San Francisco","2015-02-16T14:00:00.000Z"
28.5821705510289,"San Francisco","2015-02-16T15:00:00.000Z"
29.0264987054167,"San Francisco","2015-02-16T16:00:00.000Z"
28.8458008730416,"San Francisco","2015-02-16T17:00:00.000Z"
26.5113633058142,"San Francisco","2015-02-16T18:00:00.000Z"
24.8987852323788,"San Francisco","2015-02-16T19:00:00.000Z"
26.0867059045864,"San Francisco","2015-02-16T20:00:00.000Z"
26.3682778447255,"San Francisco","2015-02-16T21:00:00.000Z"
26.2250938466165,"San Francisco","2015-02-16T22:00:00.000Z"
25.8332094208936,"San Francisco","2015-02-16T23:00:00.000Z"
24.949517675568,"San Francisco","2015-02-17T00:00:00.000Z"
24.5842233277204,"San Francisco","2015-02-17T01:00:00.000Z"
24.1271539027865,"San Francisco","2015-02-17T02:00:00.000Z"
23.7929385678021,"San Francisco","2015-02-17T03:00:00.000Z"
23.7876818151485,"San Francisco","2015-02-17T04:00:00.000Z"
22.9923491589305,"San Francisco","2015-02-17T05:00:00.000Z"
22.4852033072634,"San Francisco","2015-02-17T06:00:00.000Z"
22.2221353995178,"San Francisco","2015-02-17T07:00:00.000Z"
22.2111145738026,"San Francisco","2015-02-17T08:00:00.000Z"
22.0302760900334,"San Francisco","2015-02-17T09:00:00.000Z"
22.196996539228,"San Francisco","2015-02-17T10:00:00.000Z"
22.1855782287192,"San Francisco","2015-02-17T11:00:00.000Z"
22.4198546620467,"San Francisco","2015-02-17T12:00:00.000Z"
22.2131529859412,"San Francisco","2015-02-17T13:00:00.000Z"
23.1079823317186,"San Francisco","2015-02-17T14:00:00.000Z"
23.2234266762996,"San Francisco","2015-02-17T15:00:00.000Z"
22.9527024167668,"San Francisco","2015-02-17T16:00:00.000Z"
22.961875039373,"San Francisco","2015-02-17T17:00:00.000Z"
22.5361349504376,"San Francisco","2015-02-17T18:00:00.000Z"
22.6748012744268,"San Francisco","2015-02-17T19:00:00.000Z"
22.2743100530474,"San Francisco","2015-02-17T20:00:00.000Z"
22.1189075386069,"San Francisco","2015-02-17T21:00:00.000Z"
22.1215208356384,"San Francisco","2015-02-17T22:00:00.000Z"
21.9747801486081,"San Francisco","2015-02-17T23:00:00.000Z"
21.7668936039798,"San Francisco","2015-02-18T00:00:00.000Z"
21.7954564692365,"San Francisco","2015-02-18T01:00:00.000Z"
21.6868181629526,"San Francisco","2015-02-18T02:00:00.000Z"
21.3139955571022,"San Francisco","2015-02-18T03:00:00.000Z"
21.2251747290002,"San Francisco","2015-02-18T04:00:00.000Z"
21.1093209670944,"San Francisco","2015-02-18T05:00:00.000Z"
21.164512447383,"San Francisco","2015-02-18T06:00:00.000Z"
21.0856170952152,"San Francisco","2015-02-18T07:00:00.000Z"
20.6349333073431,"San Francisco","2015-02-18T08:00:00.000Z"
20.6141430951729,"San Francisco","2015-02-18T09:00:00.000Z"
20.5393783623382,"San Francisco","2015-02-18T10:00:00.000Z"
20.7072598610075,"San Francisco","2015-02-18T11:00:00.000Z"
21.3047728033182,"San Francisco","2015-02-18T12:00:00.000Z"
22.5151671011204,"San Francisco","2015-02-18T13:00:00.000Z"
22.6076401085733,"San Francisco","2015-02-18T14:00:00.000Z"
23.2150159130008,"San Francisco","2015-02-18T15:00:00.000Z"
23.1347394781785,"San Francisco","2015-02-18T16:00:00.000Z"
22.9418056574812,"San Francisco","2015-02-18T17:00:00.000Z"
23.0628204327966,"San Francisco","2015-02-18T18:00:00.000Z"
23.3981813850234,"San Francisco","2015-02-18T19:00:00.000Z"
23.8098534311897,"San Francisco","2015-02-18T20:00:00.000Z"
24.9769115586743,"San Francisco","2015-02-18T21:00:00.000Z"
24.9291591994145,"San Francisco","2015-02-18T22:00:00.000Z"
